Date,Year,Age range,Age,forest cover 10km,1 km circle,Forest type,Plot,Region,Tag,Species  code, Family ,Species ,Origin,CBH1 (cm),CBH2 (cm),CBH3 (cm),CBH4 (cm),CBH5 (cm),CBH6 (cm),CBH7 (cm),CBH8 (cm),CBH9 (cm),CBH10 (cm),CBH11 (cm),CBH12 (cm),CBH13 (cm),CBH14 (cm)
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3469,98,Fabaceae,Myroxylon peruiferum L.f.,Native,18.3,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1682,120,Primulaceae,Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.,Native,29.8,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2130,155,Primulaceae,Myrsine umbellata Mart.,Native,21.5,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2192,155,Primulaceae,Myrsine umbellata Mart.,Native,71.8,85.5,68.5,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2228,190,Myrtaceae,Myrtaceae 4,NA,25,19.7,27.3,17.2,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2041,143,Myrtaceae,Myrtaceae spp.,NA,17.4,19.6,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4780,23,Lauraceae,Nectandra lanceolata Nees,Native,19.9,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4817,23,Lauraceae,Nectandra lanceolata Nees,Native,44.5,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4771,4771,Lauraceae,Ocotea puberula  (Rich.) Nees,Native,70.2,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4777,449,Lauraceae,Ocotea puberula  (Rich.) Nees,Native,105.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4801,449,Lauraceae,Ocotea puberula  (Rich.) Nees,Native,129.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4894,449,Lauraceae,Ocotea puberula  (Rich.) Nees,Native,103.5,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4896,449,Lauraceae,Ocotea puberula  (Rich.) Nees,Native,19.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4898,449,Lauraceae,Ocotea puberula  (Rich.) Nees,Native,75,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2099,119,Fabaceae,Ormosia spp.,NA,55.8,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3213,64,Fabaceae,Peltophorum dubium (Spreng.) Taub.,Native,52.6,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2308,65,Peraceae,Pera glabrata (Schott) Poepp. ex Baill.,Native,32.2,23.6,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3168,279,Fabaceae,Platymiscium floribundum Vogel,Native,30.6,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3174,279,Fabaceae,Platymiscium floribundum Vogel,Native,35.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3278,279,Fabaceae,Platymiscium floribundum Vogel,Native,21,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2720,18,Fabaceae,Platypodium elegans Vogel,Native,33.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2747,18,Fabaceae,Platypodium elegans Vogel,Native,71.8,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3381,18,Fabaceae,Platypodium elegans Vogel,Native,55,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3387,18,Fabaceae,Platypodium elegans Vogel,Native,36.8,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3388,18,Fabaceae,Platypodium elegans Vogel,Native,66.8,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3390,18,Fabaceae,Platypodium elegans Vogel,Native,39.1,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3393,18,Fabaceae,Platypodium elegans Vogel,Native,74.8,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3403,18,Fabaceae,Platypodium elegans Vogel,Native,57.2,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3405,18,Fabaceae,Platypodium elegans Vogel,Native,82,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3418,18,Fabaceae,Platypodium elegans Vogel,Native,44.7,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3419,18,Fabaceae,Platypodium elegans Vogel,Native,54.4,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3423,18,Fabaceae,Platypodium elegans Vogel,Native,54.3,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3433,18,Fabaceae,Platypodium elegans Vogel,Native,74.5,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3461,18,Fabaceae,Platypodium elegans Vogel,Native,25.4,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1711,18,Fabaceae,Platypodium elegans Vogel,Native,30.2,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2204,18,Fabaceae,Platypodium elegans Vogel,Native,70.3,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2249,18,Fabaceae,Platypodium elegans Vogel,Native,49.5,74.9,62,84.5,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2271,18,Fabaceae,Platypodium elegans Vogel,Native,55.1,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2290,18,Fabaceae,Platypodium elegans Vogel,Native,25.2,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2303,18,Fabaceae,Platypodium elegans Vogel,Native,27.3,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2305,18,Fabaceae,Platypodium elegans Vogel,Native,22.3,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4587,18,Fabaceae,Platypodium elegans Vogel,Native,102.8,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4598,18,Fabaceae,Platypodium elegans Vogel,Native,145.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4612,18,Fabaceae,Platypodium elegans Vogel,Native,37.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4621,18,Fabaceae,Platypodium elegans Vogel,Native,52.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4662,18,Fabaceae,Platypodium elegans Vogel,Native,19.4,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4682,18,Fabaceae,Platypodium elegans Vogel,Native,44.2,29.9,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4697,18,Fabaceae,Platypodium elegans Vogel,Native,34.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4737,18,Fabaceae,Platypodium elegans Vogel,Native,44.1,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4744,18,Fabaceae,Platypodium elegans Vogel,Native,111.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4759,18,Fabaceae,Platypodium elegans Vogel,Native,83,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4815,18,Fabaceae,Platypodium elegans Vogel,Native,25.6,21.9,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3169,183,Malvaceae,Pseudobombax grandiflorum (Cav.) A.Robyns,Native,16.8,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3235,99,Myrtaceae,Psidium guajava L.,Naturalized,30.9,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2007,99,Myrtaceae,Psidium guajava L.,Naturalized,16.9,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2124,99,Myrtaceae,Psidium guajava L.,Naturalized,18,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2161,99,Myrtaceae,Psidium guajava L.,Naturalized,21.2,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2162,99,Myrtaceae,Psidium guajava L.,Naturalized,20.9,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2171,99,Myrtaceae,Psidium guajava L.,Naturalized,16,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2173,99,Myrtaceae,Psidium guajava L.,Naturalized,21.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2691,99,Myrtaceae,Psidium guajava L.,Naturalized,28.1,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2694,99,Myrtaceae,Psidium guajava L.,Naturalized,18.9,27.9,18.6,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2705,99,Myrtaceae,Psidium guajava L.,Naturalized,17.7,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2719,99,Myrtaceae,Psidium guajava L.,Naturalized,15.9,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2739,99,Myrtaceae,Psidium guajava L.,Naturalized,19,19.2,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2753,99,Myrtaceae,Psidium guajava L.,Naturalized,30.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2754,99,Myrtaceae,Psidium guajava L.,Naturalized,27,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2785,99,Myrtaceae,Psidium guajava L.,Naturalized,18.1,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2790,99,Myrtaceae,Psidium guajava L.,Naturalized,25,24,26.8,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2798,99,Myrtaceae,Psidium guajava L.,Naturalized,24.6,16.6,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2803,99,Myrtaceae,Psidium guajava L.,Naturalized,19.8,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2804,99,Myrtaceae,Psidium guajava L.,Naturalized,20.8,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2808,99,Myrtaceae,Psidium guajava L.,Naturalized,19.4,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2812,99,Myrtaceae,Psidium guajava L.,Naturalized,21.9,24.9,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2813,99,Myrtaceae,Psidium guajava L.,Naturalized,23.6,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2814,99,Myrtaceae,Psidium guajava L.,Naturalized,32.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2815,99,Myrtaceae,Psidium guajava L.,Naturalized,25.1,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1690,99,Myrtaceae,Psidium guajava L.,Naturalized,20.8,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2262,99,Myrtaceae,Psidium guajava L.,Naturalized,17.8,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2272,99,Myrtaceae,Psidium guajava L.,Naturalized,20.5,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2273,99,Myrtaceae,Psidium guajava L.,Naturalized,23.8,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2275,99,Myrtaceae,Psidium guajava L.,Naturalized,17.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4658,99,Myrtaceae,Psidium guajava L.,Naturalized,25,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4659,99,Myrtaceae,Psidium guajava L.,Naturalized,17,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4661,99,Myrtaceae,Psidium guajava L.,Naturalized,23.7,25.2,18.1,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4665,99,Myrtaceae,Psidium guajava L.,Naturalized,18.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4667,99,Myrtaceae,Psidium guajava L.,Naturalized,22,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4684,99,Myrtaceae,Psidium guajava L.,Naturalized,20.5,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4685,99,Myrtaceae,Psidium guajava L.,Naturalized,25.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4690,99,Myrtaceae,Psidium guajava L.,Naturalized,27.5,18.3,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4693,99,Myrtaceae,Psidium guajava L.,Naturalized,19.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4705,99,Myrtaceae,Psidium guajava L.,Naturalized,27.8,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4706,99,Myrtaceae,Psidium guajava L.,Naturalized,19.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4720,99,Myrtaceae,Psidium guajava L.,Naturalized,22,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4763,99,Myrtaceae,Psidium guajava L.,Naturalized,18,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3365,63,Rhamnaceae,Rhamnidium elaeocarpum Reissek,Native,41.5,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3462,63,Rhamnaceae,Rhamnidium elaeocarpum Reissek,Native,40.9,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4834,63,Rhamnaceae,Rhamnidium elaeocarpum Reissek,Native,23.4,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3273,52,Proteaceae,Roupala montana Aubl.,Native,18.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4868,52,Proteaceae,Roupala montana Aubl.,Native,26,17.5,18.1,19.6,16.5,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1736,35,Polygonaceae,Ruprechtia laxiflora Meisn.,Native,28.6,15.9,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2132,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,17.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2137,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,34.6,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2141,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,21.4,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2147,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,18.4,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2193,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,19,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2250,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,18,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2309,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,17.1,18.8,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2311,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,27.1,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2312,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,24.7,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2313,80,Euphorbiaceae,Sebastiania brasiliensis Spreng.,Native,15.8,16,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2731,117,Arecaceae,Syagrus romanzoffiana (Cham.) Glassman,Native,41.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2781,117,Arecaceae,Syagrus romanzoffiana (Cham.) Glassman,Native,73.9,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2782,117,Arecaceae,Syagrus romanzoffiana (Cham.) Glassman,Native,71.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2792,117,Arecaceae,Syagrus romanzoffiana (Cham.) Glassman,Native,51,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2795,117,Arecaceae,Syagrus romanzoffiana (Cham.) Glassman,Native,72.2,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,1978,117,Arecaceae,Syagrus romanzoffiana (Cham.) Glassman,Native,77,44.4,,,,,,,,,,,,
